ID,Cena,Powierzchnia,Cena za metr,Pokoje,Ulica,Dzielnica,Obszar administracyjny,Miasto,Województwo,Piętro,Winda,Czynsz,Tytuł,Link
67135998,349 000 zł,35.53m²,9 823 zł/m²,1,,Dębiec, Wilda, Poznań, wielkopolskie,parter,nie,500 zł,Os. Dębina - jasne 1-pok. mieszkanie po remoncie,https://www.otodom.pl/pl/oferta/os-debina-jasne-1-pok-mieszkanie-po-remoncie-ID4xH8G
67135762,306 912 zł,31.97m²,9 600 zł/m²,2,ul. Kolejowa, Łazarz, Grunwald, Poznań, wielkopolskie,2 piętro,nie,brak informacji,Mieszkanie do remontu w kamienicy,https://www.otodom.pl/pl/oferta/mieszkanie-do-remontu-w-kamienicy-ID4xH4S
67135708,296 970 zł,31.26m²,9 500 zł/m²,2,ul. Kolejowa, Łazarz, Grunwald, Poznań, wielkopolskie,3 piętro,nie,brak informacji,Mieszkanie do remontu w kamienicy,https://www.otodom.pl/pl/oferta/mieszkanie-do-remontu-w-kamienicy-ID4xH40
67135322,339 000 zł,30m²,11 300 zł/m²,1,ul. Horacego, Strzeszyn, Jeżyce, Poznań, wielkopolskie,1 piętro,nie,150 zł,Kawalerka z potencjałem na 2 pokoje i dużą piwnicą REZERWACJA,https://www.otodom.pl/pl/oferta/kawalerka-z-potencjalem-na-2-pokoje-i-duza-piwnica-rezerwacja-ID4xGXM
67134105,299 900 zł,47m²,6 381 zł/m²,3,,Wilda, Wilda, Poznań, wielkopolskie,2 piętro,nie,380 zł,"47 m² w  kamienicy – Wilda, Poznań.",https://www.otodom.pl/pl/oferta/47-m-w-kamienicy-wilda-poznan-ID4xGE9
67084647,339 000 zł,29m²,11 690 zł/m²,1,ul. Turkusowa, Winiary, Jeżyce, Poznań, wielkopolskie,8 piętro,tak,358 zł,Słoneczna kawalerka z potencjałem na 2 pokoje!,https://www.otodom.pl/pl/oferta/sloneczna-kawalerka-z-potencjalem-na-2-pokoje-ID4xtMr
66865856,309 900 zł,27m²,11 478 zł/m²,1,os. Przyjaźni, Winogrady, Stare Miasto, Poznań, wielkopolskie,4 piętro,tak,547 zł,"Na sprzedaż kawalerka – os. Przyjaźni, Poznań (Winogrady)",https://www.otodom.pl/pl/oferta/na-sprzedaz-kawalerka-os-przyjazni-poznan-winogrady-ID4vyRy
67126460,284 500 zł,26m²,10 942 zł/m²,1,ul. Rybaki, Centrum, Stare Miasto, Poznań, wielkopolskie,parter,nie,brak informacji,"Mieszkanie, 26 m², Poznań",https://www.otodom.pl/pl/oferta/mieszkanie-26-m-poznan-ID4xEEQ
67126360,249 900 zł,28.09m²,8 896 zł/m²,1,,Jeżyce, Jeżyce, Poznań, wielkopolskie,3 piętro,nie,250 zł,Mieszkanie do remontu | Udział w kamienicy,https://www.otodom.pl/pl/oferta/mieszkanie-do-remontu-udzial-w-kamienicy-ID4xEDe
67126209,333 000 zł,26.7m²,12 472 zł/m²,1,os. Przyjaźni, Winogrady, Stare Miasto, Poznań, wielkopolskie,1 piętro,nie,450 zł,Mieszkanie na sprzedaż,https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-ID4xEAN
67114594,250 000 zł,37.12m²,6 735 zł/m²,2,ul. Nieszawska, os. Warszawskie, Nowe Miasto, Poznań, wielkopolskie,1 piętro,nie,580 zł,Mieszkanie do remontu w spokojnej okolicy REZERWACJA,https://www.otodom.pl/pl/oferta/mieszkanie-do-remontu-w-spokojnej-okolicy-rezerwacja-ID4xBzs
66952880,337 000 zł,27m²,12 481 zł/m²,1,os. Kosmonautów, Winogrady, Stare Miasto, Poznań, wielkopolskie,10+ piętro,tak,375 zł,Kawalerka | 27m2 | Winogrady | os. Kosmonautów,https://www.otodom.pl/pl/oferta/kawalerka-27m2-winogrady-os-kosmonautow-ID4vWwa
67101443,329 000 zł,30.9m²,10 647 zł/m²,1,ul. Jawornicka, os. Mikołaja Kopernika, Grunwald, Poznań, wielkopolskie,8 piętro,nie,680 zł,Przestronna kawalerka Grunwald,https://www.otodom.pl/pl/oferta/przestronna-kawalerka-grunwald-ID4xy9l
66815148,349 000 zł,46.92m²,7 438 zł/m²,2,ul. Stanisława Staszica, Jeżyce, Jeżyce, Poznań, wielkopolskie,parter,nie,350 zł,"Niezależny DOMEK 2 kondyg., jedyna taka nieruchomość w centrum JEŻYC!",https://www.otodom.pl/pl/oferta/niezalezny-domek-2-kondyg-jedyna-taka-nieruchomosc-w-centrum-jezyc-ID4vlFG
67091534,350 000 zł,34m²,10 294 zł/m²,2,tuż obok Starego Browaru, Centrum, Stare Miasto, Poznań, wielkopolskie,4 piętro,nie,200 zł,Nowa cena!,https://www.otodom.pl/pl/oferta/nowa-cena-ID4xwzv
67002565,340 000 zł,32.53m²,10 452 zł/m²,2,ul. Kolejowa, Łazarz, Grunwald, Poznań, wielkopolskie,parter,nie,350 zł,2 pokoje • Do remontu • Nowe instalacje i okna,https://www.otodom.pl/pl/oferta/2-pokoje-do-remontu-nowe-instalacje-i-okna-ID4x8qx
67083723,229 000 zł,29.4m²,7 789 zł/m²,1,ul. Głogowska, Łazarz, Grunwald, Poznań, wielkopolskie,4 piętro,nie,0,Mieszkanie poddaszowe centrum Łazarz,https://www.otodom.pl/pl/oferta/mieszkanie-poddaszowe-centrum-lazarz-ID4xtxx
66261100,324 900 zł,53.5m²,6 073 zł/m²,2,ul. Biskupińska, Strzeszyn, Jeżyce, Poznań, wielkopolskie,parter,nie,230 zł,Na sprzedaż mieszkanie na Ul. Biskupińskiej,https://www.otodom.pl/pl/oferta/na-sprzedaz-mieszkanie-na-ul-biskupinskiej-ID4u1xq
67069483,280 000 zł,33.8m²,8 284 zł/m²,2,ul. Rolna, Wilda, Wilda, Poznań, wielkopolskie,parter,nie,228 zł,Lokal na sprzedaż w przyziemiu kamienicy,https://www.otodom.pl/pl/oferta/lokal-na-sprzedaz-w-przyziemiu-kamienicy-ID4xpPR
67061646,341 310 zł,36.7m²,9 300 zł/m²,2,ul. Kolejowa, Łazarz, Grunwald, Poznań, wielkopolskie,parter,nie,brak informacji,Mieszkanie do remontu w kamienicy,https://www.otodom.pl/pl/oferta/mieszkanie-do-remontu-w-kamienicy-ID4xnNs
67060628,260 000 zł,25.54m²,10 180 zł/m²,2,ul. Kolejowa, Łazarz, Grunwald, Poznań, wielkopolskie,parter,nie,brak informacji,Mieszkanie do remontu w kamienicy,https://www.otodom.pl/pl/oferta/mieszkanie-do-remontu-w-kamienicy-ID4xnx2
66740657,290 000 zł,26.13m²,11 098 zł/m²,1,ul. Kolejowa, Wilda, Wilda, Poznań, wielkopolskie,1 piętro,nie,brak informacji,Kamienica na Łazarzu – mieszkanie 26 m² w super lokalizacji,https://www.otodom.pl/pl/oferta/kamienica-na-lazarzu-mieszkanie-26-m-w-super-lokalizacji-ID4v2id
67056141,319 000 zł,24.15m²,13 209 zł/m²,1,ul. Antoniego Kosińskiego, Wilda, Wilda, Poznań, wielkopolskie,parter,nie,300 zł,Przytulna kawalerka Wilda,https://www.otodom.pl/pl/oferta/przytulna-kawalerka-wilda-ID4xmmF
67030889,320 000 zł,27m²,11 852 zł/m²,1,os. Przyjaźni, Winogrady, Stare Miasto, Poznań, wielkopolskie,2 piętro,nie,500 zł,Duża kawalerka z niezależną kuchnią+ piwnica- 2 piętro niski bloku,https://www.otodom.pl/pl/oferta/duza-kawalerka-z-niezalezna-kuchnia-piwnica-2-pietro-niski-bloku-ID4xfNn
67050442,345 000 zł,29.48m²,11 703 zł/m²,2,,Winiary, Jeżyce, Poznań, wielkopolskie,4 piętro,tak,700 zł,Przytulne 2 pokoje w zielonej okolicy - Sołacz!,https://www.otodom.pl/pl/oferta/przytulne-2-pokoje-w-zielonej-okolicy-solacz-ID4xkSK
66715149,330 000 zł,27m²,12 222 zł/m²,1,al. Pod Lipami, Winogrady, Stare Miasto, Poznań, wielkopolskie,parter,tak,326 zł,Funkcjonalna kawalerka na Winogradach,https://www.otodom.pl/pl/oferta/funkcjonalna-kawalerka-na-winogradach-ID4wWEN
67048401,269 000 zł,59.82m²,4 497 zł/m²,2,ul. Krótka, Główna, Nowe Miasto, Poznań, wielkopolskie,3 piętro,nie,0 zł,Dwupokojowe do remontu. Niedaleko Ronda Śródka.,https://www.otodom.pl/pl/oferta/dwupokojowe-do-remontu-niedaleko-ronda-srodka-ID4xklP
67048395,200 000 zł,25m²,8 000 zł/m²,1,ul. Krótka, Główna, Nowe Miasto, Poznań, wielkopolskie,2 piętro,nie,0 zł,"Kawalerka do remontu z poddaszem, Rondo Śródka",https://www.otodom.pl/pl/oferta/kawalerka-do-remontu-z-poddaszem-rondo-srodka-ID4xklJ
67043143,249 000 zł,20m²,12 450 zł/m²,1,,Centrum, Stare Miasto, Poznań, wielkopolskie,3 piętro,nie,400 zł,Idealny lokal pod wynajem ---> PO REMONCIE,https://www.otodom.pl/pl/oferta/idealny-lokal-pod-wynajem-po-remoncie-ID4xiZ1
66894193,349 000 zł,29.33m²,11 899 zł/m²,1,ul. Główna, Główna, Nowe Miasto, Poznań, wielkopolskie,1 piętro,nie,250 zł,Kawalerka świeżo po remoncie! Balkon! Bez prowizji,https://www.otodom.pl/pl/oferta/kawalerka-swiezo-po-remoncie-balkon-bez-prowizji-ID4vGeB
67041889,339 000 zł,20m²,16 950 zł/m²,1,ul. Nadolnik, Główna, Nowe Miasto, Poznań, wielkopolskie,1 piętro,tak,brak informacji,Nowoczesne studio - gotowiec inwestycyjny!,https://www.otodom.pl/pl/oferta/nowoczesne-studio-gotowiec-inwestycyjny-ID4xiEN
67041811,340 000 zł,32.5m²,10 462 zł/m²,2,ul. Marcelego Mottego, Łazarz, Grunwald, Poznań, wielkopolskie,1 piętro,nie,brak informacji,Zamieszkaj w klimatycznej  kamienicy blisko Centrum Poznania,https://www.otodom.pl/pl/oferta/zamieszkaj-w-klimatycznej-kamienicy-blisko-centrum-poznania-ID4xiDx
66850221,280 000 zł,21m²,13 333 zł/m²,1,Plac Waryńskiego, Ogrody, Jeżyce, Poznań, wielkopolskie,4 piętro,nie,brak informacji,Atrakcyjnie zlokalizowana kawalerka na Ogrodach,https://www.otodom.pl/pl/oferta/atrakcyjnie-zlokalizowana-kawalerka-na-ogrodach-ID4vuNn
67037437,335 000 zł,31.11m²,10 768 zł/m²,1,,Wilda, Wilda, Poznań, wielkopolskie,1 piętro,nie,487 zł,"Poznań Wilda, Kawalerka z osobną kuchnią, 31m2",https://www.otodom.pl/pl/oferta/poznan-wilda-kawalerka-z-osobna-kuchnia-31m2-ID4xhuZ
66968389,348 900 zł,29.33m²,11 896 zł/m²,1,ul. Główna, Główna, Nowe Miasto, Poznań, wielkopolskie,1 piętro,nie,brak informacji,Kompaktowe 29 m² z balkonem – Poznań Główna,https://www.otodom.pl/pl/oferta/kompaktowe-29-m-z-balkonem-poznan-glowna-ID4vZxj
66947039,325 000 zł,26.5m²,12 264 zł/m²,1,ul. Marcelińska, Raszyn, Grunwald, Poznań, wielkopolskie,4 piętro,nie,330 zł,Kawalerka | Marcelińska | Piwnica - Rezerwacja,https://www.otodom.pl/pl/oferta/kawalerka-marcelinska-piwnica-rezerwacja-ID4vTYX
67011149,320 000 zł,32.07m²,9 978 zł/m²,2,ul. Za Groblą, Centrum, Stare Miasto, Poznań, wielkopolskie,5 piętro,nie,400 zł,REZERWACJA Mieszkanie z MEGA WIDOKIEM na miasto,https://www.otodom.pl/pl/oferta/rezerwacja-mieszkanie-z-mega-widokiem-na-miasto-ID4xaEZ
67022099,275 000 zł,24m²,11 458 zł/m²,1,ul. Klaudyny Potockiej, Łazarz, Grunwald, Poznań, wielkopolskie,4 piętro,nie,330 zł,Kawalerka na Łazarzu na sprzedaż,https://www.otodom.pl/pl/oferta/kawalerka-na-lazarzu-na-sprzedaz-ID4xdwB
66846149,289 000 zł,28.88m²,10 007 zł/m²,1,ul. Helska, Główna, Nowe Miasto, Poznań, wielkopolskie,parter,nie,250 zł,Kawalerka w wyremontowanej kamienicy! ul. Helska,https://www.otodom.pl/pl/oferta/kawalerka-w-wyremontowanej-kamienicy-ul-helska-ID4vtJH
67015228,246 000 zł,26m²,9 462 zł/m²,2,ul. Jana Żupańskiego, Wilda, Wilda, Poznań, wielkopolskie,4 piętro,nie,450 zł,Doskonała Inwestycja na Wildzie! | Rewitalizacja,https://www.otodom.pl/pl/oferta/doskonala-inwestycja-na-wildzie-rewitalizacja-ID4xbIM
66179697,339 000 zł,26.4m²,12 841 zł/m²,1,ul. Swoboda, os. ks. Jerzego Popiełuszki, Grunwald, Poznań, wielkopolskie,1 piętro,nie,417 zł,Grunwald Północ | Idealna lokalizacja dla studenta,https://www.otodom.pl/pl/oferta/grunwald-polnoc-idealna-lokalizacja-dla-studenta-ID4tGmt
66961539,239 000 zł,54.5m²,4 385 zł/m²,2,Fabryczna, Żerniki, Kórnik, poznański, wielkopolskie,parter,nie,0 zł,Bezczynszowe mieszkanie z potencjałem w Żernikach,https://www.otodom.pl/pl/oferta/bezczynszowe-mieszkanie-z-potencjalem-w-zernikach-ID4vXKP
66744885,355 000 zł,33.5m²,10 597 zł/m²,1,ul. Raszyńska, Raszyn, Grunwald, Poznań, wielkopolskie,2 piętro,nie,brak informacji,Duża kawalerka na Grunwaldzie,https://www.otodom.pl/pl/oferta/duza-kawalerka-na-grunwaldzie-ID4v3op
66973356,299 000 zł,28m²,10 679 zł/m²,1,ul. Długa, Centrum, Stare Miasto, Poznań, wielkopolskie,5 piętro,nie,230 zł,Kawalerka w centrum miasta,https://www.otodom.pl/pl/oferta/kawalerka-w-centrum-miasta-ID4x0Pq
66951305,330 000 zł,47m²,7 021 zł/m²,2,ul. św. Antoniego, Starołęka Mała, Nowe Miasto, Poznań, wielkopolskie,parter,nie,10 zł,Mieszkanie/ 47m2/ 2 pokoje / św. Antoniego/ Poznań/ Starołęka/,https://www.otodom.pl/pl/oferta/mieszkanie-47m2-2-pokoje-sw-antoniego-poznan-staroleka-ID4vW5L
66938822,348 999 zł,29m²,12 034 zł/m²,2,ul. Główna, Główna, Nowe Miasto, Poznań, wielkopolskie,parter,nie,brak informacji,Przestronna kawalerka z balkonem – Poznań blisko Centrum,https://www.otodom.pl/pl/oferta/przestronna-kawalerka-z-balkonem-poznan-blisko-centrum-ID4vRQq
60187642,274 023 zł,25.14m²,10 900 zł/m²,1,,Główna, Nowe Miasto, Poznań, wielkopolskie,3 piętro,tak,0 zł,Mała kawalerka z balkonem,https://www.otodom.pl/pl/oferta/mala-kawalerka-z-balkonem-ID44xyq
66864890,249 000 zł,30.42m²,8 185 zł/m²,2,ul. Strzelecka, Centrum, Stare Miasto, Poznań, wielkopolskie,2 piętro,nie,481 zł,Mieszkanie z rzetelną lokatorką w super lokalizacji,https://www.otodom.pl/pl/oferta/mieszkanie-z-rzetelna-lokatorka-w-super-lokalizacji-ID4vyBY
66898804,329 000 zł,26.5m²,12 415 zł/m²,1,os. Przyjaźni, Winogrady, Stare Miasto, Poznań, wielkopolskie,3 piętro,tak,brak informacji,Kawalerka na Winogradach na start lub inwestycyjna,https://www.otodom.pl/pl/oferta/kawalerka-na-winogradach-na-start-lub-inwestycyjna-ID4vHqY
66864905,330 000 zł,30.1m²,10 963 zł/m²,1,os. Rusa, Chartowo, Nowe Miasto, Poznań, wielkopolskie,9 piętro,nie,brak informacji,Duża jasna kawalerka Rataje Rusa do remontu,https://www.otodom.pl/pl/oferta/duza-jasna-kawalerka-rataje-rusa-do-remontu-ID4vyCd
66857336,327 690 zł,36.41m²,9 000 zł/m²,2,ul. Jana Żupańskiego, Wilda, Wilda, Poznań, wielkopolskie,4 piętro,nie,450 zł,Mieszkanie inwestycyjne na Wildzie | Kamienica,https://www.otodom.pl/pl/oferta/mieszkanie-inwestycyjne-na-wildzie-kamienica-ID4vvE8
65917714,239 000 zł,17.9m²,13 352 zł/m²,1,ul. Gruszkowa, Dębiec, Wilda, Poznań, wielkopolskie,2 piętro,nie,100 zł,Kawalerka ul. Gruszkowa w Poznaniu,https://www.otodom.pl/pl/oferta/kawalerka-ul-gruszkowa-w-poznaniu-ID4sAcV
66755867,259 000 zł,43.9m²,5 900 zł/m²,2,ks. P. Wawrzyniaka, Jeżyce, Jeżyce, Poznań, wielkopolskie,parter,nie,brak informacji,Okazja⭐Stan Deweloperski⭐Jeżyce Po Rewitalizacji,https://www.otodom.pl/pl/oferta/okazjastan-deweloperskijezyce-po-rewitalizacji-ID4v6fx
66800410,260 000 zł,16.7m²,15 569 zł/m²,1,ul. Solna, Centrum, Stare Miasto, Poznań, wielkopolskie,parter,nie,0,Kawalerka do remontu na Solnej,https://www.otodom.pl/pl/oferta/kawalerka-do-remontu-na-solnej-ID4vhPY
66744317,299 000 zł,30.75m²,9 724 zł/m²,1,ul. Sypniewo, Sypniewo, Nowe Miasto, Poznań, wielkopolskie,2 piętro,nie,0,Mieszkanie plus miejsce parkingowe Sypniewo,https://www.otodom.pl/pl/oferta/mieszkanie-plus-miejsce-parkingowe-sypniewo-ID4v3ff
66755235,349 900 zł,31.6m²,11 073 zł/m²,1,ul. Górczyńska, Górczyn, Grunwald, Poznań, wielkopolskie,2 piętro,nie,360 zł,Górczyn - idealna kawalerka dla singla/pary,https://www.otodom.pl/pl/oferta/gorczyn-idealna-kawalerka-dla-singla-pary-ID4v65l
66589530,337 773 zł,26.85m²,12 580 zł/m²,1,ul. Naramowicka 100, Winogrady, Stare Miasto, Poznań, wielkopolskie,3 piętro,tak,brak informacji,Komfortowe mieszkanie w Poznaniu,https://www.otodom.pl/pl/oferta/komfortowe-mieszkanie-w-poznaniu-ID4woYG
66589681,329 785 zł,26.85m²,12 282 zł/m²,1,ul. Naramowicka, Winogrady, Stare Miasto, Poznań, wielkopolskie,1 piętro,tak,brak informacji,Nowoczesne mieszkanie - atrakcyjna lokalizacja,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-atrakcyjna-lokalizacja-ID4wp17
66618676,319 000 zł,35.66m²,8 946 zł/m²,1,ul. Żurawia, Jeżyce, Jeżyce, Poznań, wielkopolskie,3 piętro,nie,615 zł,Poznań Jeżyce – 35 m² w kamienicy po rewitalizacji,https://www.otodom.pl/pl/oferta/poznan-jezyce-35-m-w-kamienicy-po-rewitalizacji-ID4wvyM
66572724,60 900 zł,37m²,1 646 zł/m²,1,ul. Folwarczna, Franowo, Nowe Miasto, Poznań, wielkopolskie,2 piętro,nie,brak informacji,"Mieszkanie, 37 m², Poznań",https://www.otodom.pl/pl/oferta/mieszkanie-37-m-poznan-ID4wkBC
66501448,355 000 zł,26.6m²,13 346 zł/m²,1,ul. Floriana Stablewskiego, Łazarz, Grunwald, Poznań, wielkopolskie,4 piętro,nie,350 zł,Słoneczna kawalerka z antresola tuż przy Arenie,https://www.otodom.pl/pl/oferta/sloneczna-kawalerka-z-antresola-tuz-przy-arenie-ID4w240
66497908,288 000 zł,25.17m²,11 442 zł/m²,1,ul. Za Groblą, Centrum, Stare Miasto, Poznań, wielkopolskie,5 piętro,nie,300 zł,Kawalerka do remontu| Centrum Poznania,https://www.otodom.pl/pl/oferta/kawalerka-do-remontu-centrum-poznania-ID4w18U
66496725,354 646 zł,25.33m²,14 001 zł/m²,1,ul. Naramowicka, Winogrady, Stare Miasto, Poznań, wielkopolskie,parter,nie,brak informacji,Kawalerka z ogródkiem | 0% prowizji | Winogrady,https://www.otodom.pl/pl/oferta/kawalerka-z-ogrodkiem-0-prowizji-winogrady-ID4w0PP
66493055,160 000 zł,14.06m²,11 380 zł/m²,1,ul. Lechicka, Naramowice, Stare Miasto, Poznań, wielkopolskie,2 piętro,tak,700 zł,"Pokoje hotelowe w Poznaniu, wynajęte, pozostały ostatnie 2",https://www.otodom.pl/pl/oferta/pokoje-hotelowe-w-poznaniu-wynajete-pozostaly-ostatnie-2-ID4uZSD
66483355,332 500 zł,27.29m²,12 184 zł/m²,1,,Naramowice, Stare Miasto, Poznań, wielkopolskie,2 piętro,tak,brak informacji,Nowa inwestycja | 0 % prowizji | Naramowice,https://www.otodom.pl/pl/oferta/nowa-inwestycja-0-prowizji-naramowice-ID4uXmb
66069006,299 900 zł,55.19m²,5 434 zł/m²,2,ul. Piekary, Centrum, Stare Miasto, Poznań, wielkopolskie,4 piętro,nie,200 zł,Mieszkanie do remontu | udział w kamienicy,https://www.otodom.pl/pl/oferta/mieszkanie-do-remontu-udzial-w-kamienicy-ID4tdz8
66387244,310 000 zł,48.42m²,6 402 zł/m²,2,ul. Marcelego Mottego, Łazarz, Grunwald, Poznań, wielkopolskie,parter,nie,1 152 zł,"Na parterze, ul. Marcelego Mottego, 2 pokoje",https://www.otodom.pl/pl/oferta/na-parterze-ul-marcelego-mottego-2-pokoje-ID4uym0
66254442,335 000 zł,35.03m²,9 563 zł/m²,2,ul. Za Groblą, Centrum, Stare Miasto, Poznań, wielkopolskie,5 piętro,nie,350 zł,Kawalerka w samym Centrum! Rewitalizacja kamienicy,https://www.otodom.pl/pl/oferta/kawalerka-w-samym-centrum-rewitalizacja-kamienicy-ID4tZO2
